geoid,max_pct_out,avg_customer_hrs_out
22001,0.03830267606563019,0.2055538292752191
22003,0.23366690124276893,3.225914441201835
22005,0.05155383582181131,0.2536366755420217
22007,0.29749311174642085,1.7550158964467024
22009,0.03872623247476947,0.45932530772184066
22011,0.14050717519058686,2.2865681014818096
22013,0.07022996734210081,1.576778108017404
22015,0.04458148571017503,0.42063333015819343
22017,0.03956934239091338,0.32670655203250026
22019,0.05355767418097708,1.0096808937790642
22021,0.01793765718965094,0.15085771243206436
22023,0.16087806466984986,1.286081346125391
22025,4.396133861885484e-4,0.00175845354475419
22027,0.01548886138388342,0.12680718222415133
22029,0.051109203440514873,0.1628655954706548
22031,0.06784354687549345,1.5010900797522972
22033,0.03206697549594008,0.2214224438987864
22035,0.25366213542602617,0.6614105254565853
22037,0.18988687201895263,0.631228856659157
22039,0.01822683290399314,0.25380407624005163
22041,0.06132468865748559,0.12747906806142098
22043,0.06504418519666808,0.8771240787816469
22045,0.02144725084993894,0.19551815239109924
22047,0.00946714821265981,0.13754413903250037
22049,0.19395197061988587,0.3315681809874638
22051,0.02352810498649086,0.17597106310207347
22053,0.05874456915653206,0.19737924993488676
22055,0.00630067509343447,0.06988144458690504
22057,0.13605458811956803,0.34195353488638897
22059,0.2829213408858166,0.2338270508515943
22061,0.06258169996127022,0.16892121577317218
22063,0.04069064007430879,0.20032700587549768
22065,1,2.052226881578608
22067,0.0274942149785425,0.29252477621507306
22069,0.1237341943929356,2.642691098004298
22071,0.0369567532725884,0.28604621854672385
22073,0.01458174293262869,0.121361836030901
22075,0.28456148328716535,1.918345950612717
22077,0.07762690054151242,0.29942101642418845
22079,0.02906377995337867,0.412917879923292
22081,0.39305237326837306,4.645626896879932
22083,0.19405065867909735,0.31151920522989474
22085,0.2657957359134831,4.900237489582005
22087,0.19724769798129205,0.24115591396299196
22089,0.01179773941334131,0.10366114379011344
22091,0.06020827397103381,0.5429461340462322
22093,0.0506522466988277,0.06386901639353132
22095,0.02882563819306486,0.22685680527612545
22097,0.03110126733237506,0.2716780084766422
22099,0.03244707111488117,0.25544115789460375
22101,0.050041715198419,0.2261055781727538
22103,0.01175336105682592,0.0879614536178315
22105,0.02364071230906158,0.3421250466559416
22107,0.18851306836463996,0.6169141951537338
22109,0.02414321893033985,0.06409256021657261
22111,0.00556861195202493,0.03336282423888624
22113,0.07371968581306775,0.2259194919028029
22115,0.06160543890754412,2.7850897373330152
22117,0.21661140703282103,0.6158601194667244
22119,0.01053646902029683,0.11270896627855664
22121,0.01121870971841048,0.07968694994242581
22123,0.1860658744872755,0.4373549383435006
22125,0.1874250204167721,0.4550114548610841
22127,0.02191282208107436,0.33477549194721135
48001,0.01923694327782054,0.03096019049541656
48003,0,0
48005,0.00123083828961535,0.07158329420064002
48007,0,0
48009,0,0
48011,0.00336045197538089,0.0100813559261427
48013,0.00176887519154059,0.0050412942958907
48015,0.00352628224181404,0.04096710251519263
48017,7.494752365763386e-4,0.00281053213716127
48019,0,0
48021,0.0381006811912699,0.8112820107244233
48023,0,0
48025,0,0
48027,0,0
48029,0.01074377831358521,0.1064631988070174
48031,8.873670952594477e-4,0.00541293928108263
48033,0,0
48035,0,0
48037,0.00148026520899009,0.02737921303858994
48039,0,0
48041,4.044862236400191e-4,8.262371031671122e-4
48043,0,0
48045,0,0
48047,0,0
48049,0,0
48051,0.05805470481606314,0.8212539056040788
48053,0.00233976527460618,0.01462353296628862
48055,0.04410557407244386,0.6043667595019996
48057,0,0
48059,0,0
48061,5.932654218038199e-4,0.00240461835858782
48063,0.01270217353817149,0.01047071061930352
48065,0.02116169014389326,0.06647159928263248
48067,0.01728603091083821,0.1416789687346009
48069,0.01228337571981725,0.02771436646783768
48071,0.3359667132228255,13.841803328345236
48073,0,0
